1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,label
0.0,0.0,0.0,0.0,75.52521929824562,147.35488962791595,182.67956495259128,160.24206495259128,127.86111257163888,139.45202166254796,148.1699703804967,148.1699703804967,113.49891774891775,113.49891774891775,113.49891774891775,145.37391774891776,158.7949703804967,158.7949703804967,147.2040612895876,161.37072795625429,165.74572795625429,224.37004114306745,183.28670780973414,130.19898851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,54.829670329670336,76.07967032967034,64.0472027972028,89.53598484848486,128.4570374800638,104.0195374800638,126.9199703804967,113.49891774891775,88.65405608883869,108.38619894598155,108.38619894598155,82.88619894598155,82.88619894598155,82.88619894598155,95.02905608883869,96.69209956709956,140.40638528138527,124.02224310776941,224.37004114306745,183.28670780973414,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.27521929824562,100.41807644110276,149.83865586168218,241.4824305652395,274.1030446003272,252.11623141351402,233.7915560888387,203.98636128364387,175.65302795031056,194.7826275174101,210.75368014898908,321.0777084757348,292.6736125716389,215.90732184482184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,80.3184523809524,121.183836996337,166.74206495259128,185.3611125716389,177.33663704716338,152.1735935689025,146.70010872041763,146.70010872041763,168.25368014898908,154.83262751741012,197.33262751741012,168.9992941840768,158.3742941840768,222.79534681565576,225.8750569605833,257.61748120300757,314.3439422419686,279.9236125716389,266.50255994005994,99.26148851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,63.987389422172036,107.54988942217203,125.76417513645775,87.86374223602485,136.91094503322765,199.20185412413673,184.20185412413673,151.99292555270816,143.7108742706569,154.33587427065686,169.70762751741012,186.2083902939166,206.61748120300751,199.07879072681706,268.5902792383055,294.83589327339325,246.89839327339328,85.70833333333333,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,27.587719298245613,95.00898553201185,141.3102277680367,171.5506123834213,188.39471126699388,174.00185412413674,169.39768745747006,231.62983031461292,280.68549833080726,262.97716499747395,296.23284681565576,321.30131819934456,373.42361257163896,345.8358932733933,228.68410755910756,77.01515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,47.570722755505365,75.15844205375097,106.09594205375097,133.72094205375097,141.3102277680367,154.5878930851757,139.5878930851757,172.33221126699388,172.33221126699388,215.5405446003272,199.6603549958813,219.0492993848257,248.05498120300751,316.0549812030076,296.6264097744361,373.42361257163896,345.8358932733933,314.8983932733933,279.6841075591076,145.31872294372295,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,80.3184523809524,80.3184523809524,113.35488962791595,126.10488962791595,159.4977467707731,153.51289828592462,120.5753982859246,132.65434565434566,127.86111257163888,139.45202166254796,119.83663704716336,122.41239462292094,122.41239462292094,110.2695374800638,125.2695374800638,141.2070374800638,165.07242209544842,169.86565517815518,144.36565517815518,107.01717032967034,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,99.933836996337,147.35488962791595,182.67956495259128,146.0753982859246,134.74891774891773,100.74891774891775,120.52905608883869,131.45762751741012,131.45762751741012,119.31477037455298,133.48143704121966,133.48143704121966,145.62429418407677,145.62429418407677,145.62429418407677,186.70762751741012,186.2083902939166,316.40737880540513,256.24504114306745,198.1989885114885,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,40.86538461538461,107.76148851148852,221.39839327339328,292.6736125716389,304.81646971449607,327.49433532714426,380.61933532714426,306.08335047865944,156.24929418407677,156.24929418407677,156.24929418407677,156.24929418407677,168.9992941840768,171.79534681565573,228.7083902939166,224.3902084757348,304.81646971449607,243.49504114306745,211.62004114306745,115.19898851148852,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,184.03232184482184,292.6736125716389,316.40737880540513,310.49433532714426,227.56049833080726,175.58587427065686,152.39301712779974,165.63977037455297,140.13977037455297,100.21552795031056,101.60643704121965,144.10643704121966,124.37429418407679,115.87429418407679,128.8333902939166,103.90914786967419,88.27521929824562,260.30822795625426,215.90732184482184,156.63648851148852,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,62.104166666666664,127.73950501253134,167.67956495259128,137.57539828592462,139.45202166254796,106.41558441558442,85.16558441558442,85.16558441558442,85.16558441558442,113.49891774891775,113.49891774891775,115.3290612895876,115.3290612895876,94.17105263157895,117.35287081339713,119.60287081339713,122.11931818181819,150.25027056277057,140.69898851148852,99.26148851148852,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0472027972028,169.86565517815518,224.37004114306745,279.9788073768337,338.11933532714426,348.31933532714424,283.61229784708047,166.44929418407676,154.30643704121965,142.71552795031056,154.30643704121965,156.24929418407677,267.024784045093,304.81646971449607,169.03232184482184,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,71.27521929824562,100.41807644110276,100.41807644110276,118.63236215538848,159.4977467707731,159.4977467707731,182.67956495259128,154.59920780973414,137.59920780973414,144.88492209544842,189.15575542878176,169.54037081339712,156.79037081339712,184.41537081339712,189.20860389610388,208.82398851148852,215.90732184482184,184.96982184482184,136.09482184482184,89.5472027972028,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,64.0472027972028,69.93181818181819,132.03598484848484,186.54037081339712,181.68322795625426,150.74572795625429,126.9199703804967,124.58587427065687,113.49891774891775,113.49891774891775,124.58587427065687,121.99891774891775,121.99891774891775,134.74891774891773,154.36430236430238,168.7532638985728,204.77047404350037,194.27047404350037,159.4977467707731,113.35488962791595,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,49.90481886534518,90.15844205375097,106.09594205375097,112.00898553201185,100.97250846979108,105.5878930851757,98.75753594231855,117.08221126699388,124.36792555270816,104.75254093732354,166.62391774891773,147.2040612895876,174.61748120300751,151.97462406015038,214.66212406015038,191.1220238095238,292.00255994006,314.8983932733933,246.89839327339328,145.31872294372295,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,55.33771929824561,83.41807644110276,100.41807644110276,118.63236215538848,171.08865586168218,194.27047404350037,166.68275474525475,119.83663704716336,119.83663704716336,148.1699703804967,148.1699703804967,162.33663704716338,150.74572795625429,176.37072795625429,180.16537081339712,223.87965652768284,198.1989885114885,184.03232184482184,140.69898851148852,99.26148851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,71.27521929824562,88.27521929824562,91.48950501253132,81.00072296124928,85.25072296124928,108.43254114306747,102.36111257163888,94.82467532467533,94.82467532467533,101.90800865800865,78.72619047619047,78.72619047619047,78.72619047619047,110.60119047619047,110.60119047619047,124.02224310776941,126.04605263157895,119.60287081339713,198.1989885114885,155.69898851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,76.07967032967034,144.36565517815518,170.53670780973414,208.17956495259128,217.1663073768337,159.25692690223582,156.4608742706569,131.15405608883867,178.62158855637117,155.43977037455298,155.43977037455298,167.58262751741012,167.58262751741012,156.95762751741012,206.31049833080726,216.47354180906814,279.9788073768337,236.5128982859246,196.03670780973414,144.36565517815518,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,30.9375,58.52521929824561,58.52521929824561,71.27521929824562,90.31024677077309,114.39358010410642,97.39358010410642,106.41558441558442,106.41558441558442,113.49891774891775,100.74891774891775,100.74891774891775,100.74891774891775,113.49891774891775,78.72619047619047,92.14724310776941,117.35287081339713,173.79037081339712,198.1989885114885,140.69898851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,137.59920780973414,208.17956495259128,219.77047404350037,230.8574305652395,242.1907638985728,222.95125888604147,163.44301712779972,163.44301712779972,210.07158855637115,210.07158855637115,178.62158855637117,190.7644456992283,190.7644456992283,167.0858742706569,215.92359356890248,291.0657638985728,279.9788073768337,268.3878982859246,169.86565517815518,115.19898851148852,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,55.33771929824561,112.00898553201185,123.09594205375097,160.9256123834213,158.8006123834213,154.4867026089852,125.32003594231855,115.56435412413674,109.49292555270816,145.83587427065686,182.62072795625426,193.41212406015038,232.8764097744361,280.6692266067267,330.8358932733933,297.8983932733933,215.6369047619048,93.5,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,26.171052631578945,0.0,26.171052631578945,55.33771929824561,88.27521929824562,88.27521929824562,126.10488962791595,132.35488962791595,139.59920780973414,146.0753982859246,127.86111257163888,136.5790612895876,115.3290612895876,161.37072795625429,166.22787081339715,164.22787081339715,184.41537081339712,198.1989885114885,184.03232184482184,124.76148851148852,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,126.56024677077309,205.3574305652395,205.3574305652395,241.4824305652395,269.8157638985728,228.8639781842871,185.78587427065685,164.53587427065685,243.4644456992283,220.2826275174101,194.7826275174101,197.33262751741012,210.75368014898908,203.2083902939166,206.61748120300751,271.12640977443607,322.4236125716389,309.00255994005994,252.33589327339328,167.96982184482184,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,51.151785714285715,99.933836996337,113.35488962791595,147.35488962791595,137.59920780973414,137.59920780973414,123.43254114306747,135.57539828592462,102.36111257163888,102.36111257163888,102.36111257163888,102.36111257163888,104.38492209544842,110.2695374800638,125.2695374800638,128.4570374800638,150.25027056277057,155.69898851148852,140.69898851148852,99.26148851148852,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,83.41807644110276,130.22327124629757,149.83865586168218,159.4977467707731,182.67956495259128,167.67956495259128,171.83297404350037,200.1663073768337,170.3611125716389,182.62072795625426,182.62072795625426,161.37072795625429,197.7992993848257,197.7992993848257,189.61748120300751,210.41212406015038,292.6736125716389,279.9236125716389,252.33589327339328,200.90732184482184,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,252.33589327339328,322.4236125716389,347.31646971449607,358.90737880540513,319.78004961285853,269.63549833080725,269.63549833080725,256.2144456992283,269.63549833080725,269.63549833080725,269.63549833080725,283.80216499747394,305.0521649974739,266.4764781842871,291.0657638985728,291.0657638985728,248.1038073768337,182.67956495259128,47.9375,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,35.214285714285715,99.933836996337,126.10488962791595,171.08865586168218,166.2381123834213,153.8782638985728,153.20721126699388,134.99292555270816,122.85006840985102,131.56801712779975,142.19301712779975,143.71087427065686,156.4608742706569,172.04172362724995,186.2083902939166,193.41212406015038,239.05822795625429,215.90732184482184,200.90732184482184,136.09482184482184,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,66.15178571428572,99.933836996337,157.78670780973414,124.84920780973414,122.41239462292094,126.9199703804967,156.4608742706569,156.95762751741012,155.43977037455298,182.63977037455297,142.71552795031056,142.71552795031056,142.71552795031056,110.84052795031056,144.10643704121966,156.24929418407677,144.20762751741012,296.7919941900205,256.24504114306745,155.69898851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,30.9375,58.52521929824561,100.41807644110276,130.22327124629757,178.63394571675462,158.73540675571567,180.75677836656095,153.55210803689064,106.53333333333333,128.54886128364387,142.71552795031056,144.10643704121966,156.24929418407677,158.3742941840768,149.11748120300751,163.2841478696742,155.16212406015038,266.50255994005994,199.96982184482184,107.76148851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,80.3184523809524,171.08865586168218,215.9824305652395,241.4824305652395,269.8157638985728,301.6907638985728,289.54790675571564,325.9764781842871,323.43751714532607,295.8497978470804,186.70762751741012,237.70762751741015,251.1286801489891,254.20839029391664,206.61748120300751,335.1736125716389,322.4236125716389,266.50255994005994,200.90732184482184,64.0472027972028,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,67.48057644110276,106.09594205375097,116.72094205375097,116.72094205375097,133.72094205375097,119.07003594231855,113.72912685140946,115.56435412413674,122.85006840985102,131.56801712779975,143.71087427065686,169.70762751741012,203.2083902939166,178.2841478696742,218.20379072681706,287.71527923830564,345.8358932733933,330.8358932733933,279.6841075591076,164.63690476190476,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.00898553201185,123.09594205375097,158.8006123834213,146.65775524056417,177.6685207908034,158.06435412413674,170.9155446003272,177.71087427065686,195.22354180906814,232.11748120300751,283.8764097744361,360.00255994006,330.8358932733933,187.81872294372295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,62.104166666666664,58.52521929824561,71.27521929824562,71.27521929824562,88.27521929824562,106.48950501253134,138.2477467707731,144.4977467707731,167.67956495259128,151.74206495259128,188.5753982859246,173.21825542878176,153.60287081339715,188.66537081339712,184.41537081339712,208.82398851148852,230.0739885114885,215.90732184482184,184.96982184482184,136.09482184482184,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,93.73950501253134,182.67956495259128,177.24206495259128,156.1944459049722,106.41558441558442,106.41558441558442,100.74891774891775,100.74891774891775,143.71087427065686,120.52905608883869,109.44209956709956,122.19209956709956,122.19209956709956,124.02224310776941,138.1889097744361,141.04605263157896,161.23355263157893,176.9489885114885,155.69898851148852,99.26148851148852,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,49.90481886534518,90.15844205375097,106.09594205375097,67.78203227931489,70.61536561264822,88.82965132693394,73.82965132693394,77.50753594231855,98.75753594231855,117.08221126699388,113.28096903096903,134.74891774891773,115.3290612895876,138.1889097744361,177.47462406015038,172.16212406015038,162.78869047619048,209.00255994005997,204.39839327339328,186.18410755910756,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,62.104166666666664,126.10488962791595,159.4977467707731,194.27047404350037,132.1663073768337,165.4512588860415,133.0858742706569,111.83587427065687,143.71087427065686,133.2790560888387,133.2790560888387,122.19209956709956,172.04172362724995,160.45081453634086,174.61748120300751,193.41212406015038,258.6736125716389,243.49504114306745,215.90732184482184,136.09482184482184,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,58.52521929824561,88.27521929824562,106.48950501253134,138.2477467707731,159.4977467707731,144.4977467707731,163.33297404350037,171.83297404350037,160.24206495259128,181.952021662548,182.62072795625426,194.21163704716335,197.62072795625426,212.7992993848257,228.7367993848257,216.59394224196856,218.41537081339712,243.49504114306745,198.1989885114885,140.69898851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,100.41807644110276,149.83865586168218,171.5506123834213,158.8006123834213,140.32003594231855,151.91094503322765,156.67344503322764,168.00677836656095,181.66749265227523,173.6430171277997,188.82158855637115,167.58262751741012,210.08262751741012,200.12868014898908,218.2083902939166,211.2216478696742,286.4917943898207,279.9236125716389,200.90732184482184,117.88053613053613,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,67.48057644110276,143.9256123834213,215.9824305652395,153.20721126699388,139.59249265227527,142.19301712779975,178.62158855637117,197.93977037455298,172.43977037455298,172.43977037455298,196.6242941840768,222.79534681565576,230.3466478696742,386.17361257163896,345.8358932733933,228.68410755910756,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,52.480576441102755,113.22327124629756,160.9256123834213,182.1756123834213,205.3574305652395,215.9824305652395,213.89471126699388,188.26971126699388,245.96159723190615,239.58659723190615,261.34254961285853,299.2271649974739,315.1646649974739,288.2367993848257,335.1736125716389,309.00255994005994,294.83589327339325,279.83589327339325,263.89839327339325,130.1401515151515,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,121.183836996337,170.53670780973414,208.17956495259128,181.952021662548,207.95125888604147,164.53587427065685,165.63977037455297,128.54886128364387,171.04886128364387,171.04886128364387,142.71552795031056,154.30643704121965,179.1992941840768,197.33262751741012,214.29534681565573,347.31646971449607,279.9236125716389,169.03232184482184,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,67.48057644110276,130.22327124629757,171.08865586168218,219.77047404350037,248.1038073768337,240.5128792831882,190.7644456992283,172.43977037455298,154.30643704121965,154.30643704121965,112.23143704121965,112.23143704121965,124.37429418407679,113.74929418407679,147.28733766233768,189.04172362724995,180.05498120300751,243.49504114306745,230.0739885114885,169.03232184482184,0.0,0.0,0.0,0
0.0,0.0,0.0,45.104166666666664,62.104166666666664,80.3184523809524,80.3184523809524,99.933836996337,134.60488962791595,147.35488962791595,182.67956495259128,208.17956495259128,171.83297404350037,167.7853549958813,148.1699703804967,148.1699703804967,126.9199703804967,194.21163704716335,187.96163704716338,279.9788073768337,224.37004114306745,183.28670780973414,130.19898851148852,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,54.829670329670336,85.76717032967034,113.35488962791595,126.10488962791595,149.74206495259128,120.5753982859246,139.45202166254796,145.83587427065686,175.58587427065686,154.33587427065686,142.19301712779975,155.43977037455298,155.43977037455298,167.58262751741012,183.12868014898908,186.2083902939166,304.81646971449607,256.24504114306745,230.0739885114885,155.69898851148852,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,101.0566045796309,135.6719891950155,139.5878930851757,162.76971126699388,153.20721126699388,151.18340174318433,163.44301712779972,178.62158855637117,197.93977037455298,197.93977037455298,235.58262751741015,207.2492941840768,222.79534681565576,174.8750569605833,283.26926691729324,292.6736125716389,198.1989885114885,124.76148851148852,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,88.27521929824562,138.2477467707731,159.4977467707731,182.67956495259128,171.83297404350037,167.7853549958813,159.25692690223582,124.58587427065687,143.71087427065686,120.52905608883869,120.52905608883869,120.52905608883869,133.2790560888387,122.19209956709956,149.7798188653452,153.1889097744361,197.16537081339712,211.62004114306745,198.1989885114885,155.69898851148852,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,76.07967032967034,130.19898851148852,144.36565517815518,169.86565517815518,194.62004114306745,162.93822296124927,114.41738962791595,114.41738962791595,114.41738962791595,119.38492209544842,119.38492209544842,137.59920780973414,119.38492209544842,102.9570374800638,102.9570374800638,126.15136946386947,144.36565517815518,130.19898851148852,92.01717032967034,59.07967032967033,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,55.33771929824561,71.27521929824562,88.27521929824562,118.63236215538848,149.83865586168218,156.9219891950155,128.50093656343657,135.74525474525475,144.24525474525475,144.24525474525475,126.03096903096903,154.36430236430238,136.5790612895876,161.37072795625429,176.37072795625429,180.16537081339712,202.62965652768284,230.0739885114885,169.03232184482184,107.76148851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,92.01717032967034,183.28670780973414,236.5128982859246,165.74572795625429,158.7949703804967,169.70762751741012,192.8894456992283,190.7644456992283,221.12158855637117,197.93977037455298,208.13977037455297,196.54886128364387,208.13977037455297,208.13977037455297,231.32158855637115,188.82158855637115,176.0762588860415,269.8157638985728,194.27047404350037,126.10488962791595,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,92.01717032967034,144.36565517815518,198.1989885114885,243.49504114306745,211.81322296124927,260.3846515326779,288.97556062358694,259.80889395692026,158.3742941840768,158.3742941840768,145.62429418407677,145.62429418407677,158.3742941840768,158.3742941840768,200.12868014898908,220.47716499747392,316.40737880540513,279.9788073768337,224.37004114306745,144.36565517815518,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,15.9375,99.933836996337,134.60488962791595,194.27047404350037,205.3574305652395,153.20721126699388,133.050068409851,149.79249265227526,140.80210803689062,129.21119894598155,167.58262751741012,154.83262751741012,214.29534681565573,222.55498120300751,217.29307644110276,231.98740842490844,294.83589327339325,246.89839327339328,209.06872294372295,28.333333333333332,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,130.19898851148852,134.60488962791595,147.35488962791595,137.59920780973414,160.24206495259128,148.1699703804967,113.49891774891775,111.83587427065687,120.52905608883869,120.52905608883869,155.43977037455298,129.93977037455298,142.08262751741012,131.45762751741012,133.120670995671,172.04172362724995,189.61748120300751,256.24504114306745,243.49504114306745,140.69898851148852,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,47.9375,47.9375,80.3184523809524,126.10488962791595,126.10488962791595,126.10488962791595,131.41738962791595,111.56024677077308,102.36111257163888,88.94005994005994,106.41558441558442,123.15800865800865,115.3290612895876,129.49572795625429,158.98355263157896,145.29605263157896,122.3125,230.0739885114885,200.90732184482184,153.09482184482184,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,36.48376623376623,79.07148553201185,79.07148553201185,95.00898553201185,123.09594205375097,141.3102277680367,151.9352277680367,131.2128930851757,110.9003930851757,143.2532638985728,171.83297404350037,201.2986125716389,236.62965652768284,279.9236125716389,294.83589327339325,279.83589327339325,297.8983932733933,260.06872294372295,238.81872294372297,190.1369047619048,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,83.41807644110276,130.22327124629757,130.22327124629757,160.9256123834213,139.5878930851757,146.83221126699388,155.33221126699388,137.11792555270816,154.36430236430238,180.0449703804967,172.96163704716338,174.61748120300751,189.61748120300751,193.41212406015038,172.16212406015038,239.07074175824175,269.33589327339325,263.89839327339325,204.39839327339328,166.56872294372295,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,85.76717032967034,170.53670780973414,219.77047404350037,219.77047404350037,230.8574305652395,159.25692690223582,145.83587427065686,177.71087427065686,191.13192690223582,191.13192690223582,191.13192690223582,180.0449703804967,209.21163704716335,201.2986125716389,206.15575542878176,196.03670780973414,183.28670780973414,169.86565517815518,130.19898851148852,92.01717032967034,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,99.933836996337,121.183836996337,134.60488962791595,170.53670780973414,154.59920780973414,154.59920780973414,128.5602467707731,128.5602467707731,99.41738962791594,99.41738962791594,137.59920780973414,124.84920780973414,140.78670780973414,140.78670780973414,127.3656551781552,126.15136946386947,169.86565517815518,169.86565517815518,115.19898851148852,76.07967032967034,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,54.829670329670336,92.01717032967034,176.19076389857284,205.3574305652395,206.26814485095377,202.23609356890248,208.54718379446638,154.33587427065686,190.7644456992283,210.08262751741012,197.33262751741012,200.12868014898908,174.8750569605833,245.2216478696742,250.07879072681706,360.00255994006,279.83589327339325,263.89839327339325,166.56872294372295,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,13.421052631578947,64.07148553201185,95.00898553201185,123.09594205375097,160.9256123834213,180.0506123834213,148.50185412413674,153.20721126699388,207.95125888604147,188.33587427065686,220.47716499747392,243.7083902939166,290.55498120300757,268.2930764411028,274.2942266067267,330.8358932733933,314.8983932733933,209.06872294372295,122.13690476190476,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,130.19898851148852,169.86565517815518,196.03670780973414,212.889521662548,192.8894456992283,167.58262751741012,182.63977037455297,171.04886128364387,171.04886128364387,171.04886128364387,171.04886128364387,208.13977037455297,275.37299833080726,316.40737880540513,224.37004114306745,130.19898851148852,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,70.76717032967034,70.76717032967034,279.83589327339325,272.5739885114885,211.62004114306745,196.03670780973414,99.41738962791594,134.74206495259128,134.00330371383004,153.61868832921465,162.33663704716338,162.33663704716338,194.21163704716335,209.21163704716335,248.77251367053998,256.24504114306745,256.24504114306745,211.62004114306745,155.69898851148852,140.69898851148852,0.0,0.0,0.0,0.0,0
